FusionName	Sample	zscore_Gene1A	zscore_Gene1B	zscore_Gene2A	zscore_Gene2B	note_expression_Gene1A	note_expression_Gene1B	note_expression_Gene2A	note_expression_Gene2B	LeftBreakpoint	RightBreakpoint	Caller	Fusion_Type	JunctionReadCount	SpanningFragCount	Confidence	annots	Gene1A	Gene2A	Gene1B	Gene2B	Gene1A_anno	Gene1B_anno	Gene2A_anno	Gene2B_anno	Fusion_anno
UVRAG--UVRAG	BS_WSQMAA33	2.2974060263153	2.2974060263153	NA	NA	differentially expressed	differentially expressed	NA	NA	11:76016980	11:75879879	ARRIBA	frameshift	20	2	low	[SELFIE,INTRACHROMOSOMAL[chr11:0.33Mb]],duplication/non-canonical_splicing	UVRAG	NA	UVRAG	NA	tsgs	tsgs	NA	NA	NA
VAV3--5S_rRNA(433235)/DEFB115(8155)	BS_84XCR9GG	5.05085162538562	-0.305368524588531	NA	NA	differentially expressed	no change	NA	NA	1:107748968	20:31249509	ARRIBA	frameshift	3	0	high	[],translocation	VAV3	NA	5S_rRNA	DEFB115	onco	NA	NA	NA	NA
VAV3--DEFB115	BS_84XCR9GG	5.05085162538562	NA	NA	NA	differentially expressed	NA	NA	NA	1:107748968	20:31249509	ARRIBA	frameshift	4	0	medium	[INTERCHROMOSOMAL[chr1--chr20]],translocation	VAV3	NA	DEFB115	NA	onco	NA	NA	NA	NA
VCAN--FBXL17	BS_WAXJY4XQ	3.93605530495433	1.7317230541867	NA	NA	differentially expressed	no change	NA	NA	5:83483588	5:108431492	ARRIBA	frameshift	2	1	high	[INTRACHROMOSOMAL[chr5:24.28Mb]],inversion	VCAN	NA	FBXL17	NA	onco	NA	NA	NA	NA
VCL--MIR34AHG	BS_Y3G1X98S	4.96070894703337	NA	NA	NA	differentially expressed	NA	NA	NA	10:74097332	1:9174880	ARRIBA	frameshift	2	0	low	[INTERCHROMOSOMAL[chr10--chr1]],translocation/5'-5'	VCL	NA	MIR34AHG	NA	onco	NA	NA	NA	NA
VEZT--ANKS1B	BS_X23724NJ	1.66788966807224	-1.07099389526786	NA	NA	no change	no change	NA	NA	12:95287857	12:99154395	ARRIBA	in-frame	2	0	medium	[INTRACHROMOSOMAL[chr12:3.42Mb]],inversion	VEZT	NA	ANKS1B	NA	tsgs	NA	NA	NA	NA
VGLL3--CHD9	BS_VJAC9H58	11.3279670851281	4.67696665531553	NA	NA	differentially expressed	differentially expressed	NA	NA	3:86968590	16:53141179	ARRIBA	frameshift	9	1	medium	[INTERCHROMOSOMAL[chr3--chr16]],translocation	VGLL3	NA	CHD9	NA	NA	onco	NA	NA	NA
VGLL3--CHD9	BS_VJAC9H58	11.3279670851281	4.67696665531553	NA	NA	differentially expressed	differentially expressed	NA	NA	3:86968590	16:53155926	ARRIBA	frameshift	6	1	medium	[INTERCHROMOSOMAL[chr3--chr16]],translocation	VGLL3	NA	CHD9	NA	NA	onco	NA	NA	NA
VGLL3--CHD9	BS_VJAC9H58	11.3279670851281	4.67696665531553	NA	NA	differentially expressed	differentially expressed	NA	NA	3:86978526	16:53155926	ARRIBA	frameshift	4	0	medium	[INTERCHROMOSOMAL[chr3--chr16]],translocation	VGLL3	NA	CHD9	NA	NA	onco	NA	NA	NA
VGLL3--CHD9	BS_VJAC9H58	11.3279670851281	4.67696665531553	NA	NA	differentially expressed	differentially expressed	NA	NA	3:86947010	16:53155926	ARRIBA	frameshift	1	1	medium	[INTERCHROMOSOMAL[chr3--chr16]],translocation	VGLL3	NA	CHD9	NA	NA	onco	NA	NA	NA
VGLL3--CHD9	BS_VJAC9H58	11.3279670851281	4.67696665531553	NA	NA	differentially expressed	differentially expressed	NA	NA	3:86990618	16:53209482	ARRIBA	in-frame	1	0	low	[INTERCHROMOSOMAL[chr3--chr16]],translocation	VGLL3	NA	CHD9	NA	NA	onco	NA	NA	NA
VPS4B--ATP8B1(30010)/RSL24D1P11(5365)	BS_4B0BAVTX	1.59691479061749	0.176124455814364	NA	5.96857886507134	no change	no change	NA	differentially expressed	18:63399242	18:57833111	ARRIBA	frameshift	5	0	high	[],inversion	VPS4B	NA	ATP8B1	RSL24D1P11	NA	onco	NA	NA	NA
VPS53--AL022318.4	BS_KZPR01BD	1.63922324645767	NA	NA	NA	no change	NA	NA	NA	17:586270	22:39029363	ARRIBA	in-frame	12	0	high	[INTERCHROMOSOMAL[chr17--chr22]],translocation	VPS53	NA	AL022318.4	NA	tsgs	NA	NA	NA	NA
VPS53--APOBEC3D	BS_KZPR01BD	1.63922324645767	2.341844378102	NA	NA	no change	differentially expressed	NA	NA	17:586270	22:39029363	ARRIBA	in-frame	12	0	high	[INTERCHROMOSOMAL[chr17--chr22]],translocation	VPS53	NA	APOBEC3D	NA	tsgs	NA	NA	NA	NA
VPS53--MIS12	BS_QWTE1CWR	0.944312107336555	-1.26916935715939	NA	NA	no change	no change	NA	NA	17:560426	17:5487066	ARRIBA	frameshift	7	0	high	[INTRACHROMOSOMAL[chr17:4.76Mb]],duplication/5'-5'	VPS53	NA	MIS12	NA	tsgs	NA	NA	NA	NA
VPS53--MIS12	BS_WKESC3XN	1.36897755300091	0.0622539068482417	NA	NA	no change	no change	NA	NA	17:560426	17:5487066	ARRIBA	frameshift	8	0	high	[INTRACHROMOSOMAL[chr17:4.76Mb]],duplication/5'-5'	VPS53	NA	MIS12	NA	tsgs	NA	NA	NA	NA
VPS53--TACC2	BS_KE56MMY0	1.13064693876642	0.0799665356029479	NA	NA	no change	no change	NA	NA	17:601795	10:122021937	ARRIBA	frameshift	2	0	low	[INTERCHROMOSOMAL[chr17--chr10]],translocation	VPS53	NA	TACC2	NA	tsgs	NA	NA	NA	NA
VRK3--AC010624.1	BS_VAAHBH60	1.36782493888587	NA	NA	NA	no change	NA	NA	NA	19:50020585	19:50066384	ARRIBA	other	8	0	high	[INTRACHROMOSOMAL[chr19:0.02Mb],LOCAL_INVERSION:-:+:[24643]],duplication/5'-5'	VRK3	NA	AC010624.1	NA	kinase	NA	NA	NA	NA
VTI1A--CHST15(51145)/OAT(252551)	BS_EJ9JKM1C	2.48763677359662	-0.0529855743700483	NA	-0.755166551723886	differentially expressed	no change	NA	no change	10:112668998	10:124144752	ARRIBA	frameshift	3	0	high	[],deletion	VTI1A	NA	CHST15	OAT	CosmicCensus, onco	NA	NA	NA	NA
VTI1A--LRMDA	BS_C3P5BC92	2.95067020054632	NA	NA	NA	differentially expressed	NA	NA	NA	10:112668998	10:76036008	ARRIBA	in-frame	1	0	low	[INTRACHROMOSOMAL[chr10:35.89Mb]],duplication	VTI1A	NA	LRMDA	NA	CosmicCensus, onco	NA	NA	NA	NA
WASF3--DNAH9	BS_QWTE1CWR	-1.93857275590648	2.13438466649242	NA	NA	no change	differentially expressed	NA	NA	13:26671989	17:11902719	ARRIBA	in-frame	43	3	high	[INTERCHROMOSOMAL[chr13--chr17]],translocation	WASF3	NA	DNAH9	NA	NA	onco	NA	NA	NA
WASF3--DNAH9	BS_WKESC3XN	-2.14371013331988	1.07003272803922	NA	NA	differentially expressed	no change	NA	NA	13:26671989	17:11902719	ARRIBA	in-frame	27	3	high	[INTERCHROMOSOMAL[chr13--chr17]],translocation	WASF3	NA	DNAH9	NA	NA	onco	NA	NA	NA
WBP1L--HIVEP3	BS_P4D8Y3S8	1.88963410320396	1.73120131769286	NA	NA	no change	no change	NA	NA	10:102744143	1:41524910	ARRIBA	frameshift	3	1	high	[INTERCHROMOSOMAL[chr10--chr1]],translocation	WBP1L	NA	HIVEP3	NA	NA	tsgs, onco	NA	NA	NA
WDR19--KLF3(3117)/RNA5SP158(54632)	BS_K17VQECG	-0.853162144139242	2.5039189782548	NA	NA	no change	differentially expressed	NA	NA	4:39244552	4:38704159	ARRIBA	frameshift	5	0	medium	[],inversion	WDR19	NA	KLF3	RNA5SP158	NA	onco	NA	NA	NA
WDR70--CTNND2	BS_NJ4WPQVK	3.31688963625366	0.230619531073052	NA	NA	differentially expressed	no change	NA	NA	5:37727045	5:11412069	ARRIBA	in-frame	4	1	high	[INTRACHROMOSOMAL[chr5:25.48Mb]],inversion	WDR70	NA	CTNND2	NA	NA	CosmicCensus, onco	NA	NA	NA
WDR82--PBRM1	BS_QEYPFYHD	2.54403325623838	6.0991457324796	NA	NA	differentially expressed	differentially expressed	NA	NA	3:52284528	3:52634815	ARRIBA	other	25	0	medium	[INTRACHROMOSOMAL[chr3:0.26Mb]],duplication	WDR82	NA	PBRM1	NA	onco	tsgs, CosmicCensus, onco	NA	NA	NA
WDR82--PBRM1	BS_Z7PKVY9J	1.91020087741825	5.67603712546324	NA	NA	no change	differentially expressed	NA	NA	3:52284528	3:52634815	ARRIBA	other	8	0	medium	[INTRACHROMOSOMAL[chr3:0.26Mb]],duplication	WDR82	NA	PBRM1	NA	onco	tsgs, CosmicCensus, onco	NA	NA	NA
WFS1--PLAG1	BS_91VYM11A	1.9730468469766	14.5900163528994	NA	NA	no change	differentially expressed	NA	NA	4:6270014	8:56171189	ARRIBA	other	119	4	high	[INTERCHROMOSOMAL[chr4--chr8]],translocation	WFS1	NA	PLAG1	NA	NA	CosmicCensus, onco	NA	NA	NA
WFS1--PLAG1	BS_91VYM11A	1.9730468469766	14.5900163528994	NA	NA	no change	differentially expressed	NA	NA	4:6270014	8:56179513	ARRIBA	other	32	7	high	[INTERCHROMOSOMAL[chr4--chr8]],translocation	WFS1	NA	PLAG1	NA	NA	CosmicCensus, onco	NA	NA	NA
WFS1--PLAG1	BS_H0QWRJE2	2.34231821284739	14.6612433716532	NA	NA	differentially expressed	differentially expressed	NA	NA	4:6270014	8:56171189	ARRIBA	other	153	10	high	[INTERCHROMOSOMAL[chr4--chr8]],translocation	WFS1	NA	PLAG1	NA	NA	CosmicCensus, onco	NA	NA	NA
WFS1--PLAG1	BS_H0QWRJE2	2.34231821284739	14.6612433716532	NA	NA	differentially expressed	differentially expressed	NA	NA	4:6270014	8:56179513	ARRIBA	other	51	13	high	[INTERCHROMOSOMAL[chr4--chr8]],translocation	WFS1	NA	PLAG1	NA	NA	CosmicCensus, onco	NA	NA	NA
WFS1--PLAG1	BS_TJTEF70D	1.20738126614417	16.5677041667454	NA	NA	no change	differentially expressed	NA	NA	4:6270014	8:56171189	ARRIBA	other	115	36	high	[INTERCHROMOSOMAL[chr4--chr8]],translocation	WFS1	NA	PLAG1	NA	NA	CosmicCensus, onco	NA	NA	NA
WFS1--PLAG1	BS_TJTEF70D	1.20738126614417	16.5677041667454	NA	NA	no change	differentially expressed	NA	NA	4:6270014	8:56179513	ARRIBA	other	28	38	high	[INTERCHROMOSOMAL[chr4--chr8]],translocation	WFS1	NA	PLAG1	NA	NA	CosmicCensus, onco	NA	NA	NA
WFS1--PLAG1	BS_TK84K675	1.26661758356245	11.1127676805777	NA	NA	no change	differentially expressed	NA	NA	4:6270014	8:56171189	ARRIBA	other	78	6	high	[INTERCHROMOSOMAL[chr4--chr8]],translocation	WFS1	NA	PLAG1	NA	NA	CosmicCensus, onco	NA	NA	NA
WFS1--PLAG1	BS_TK84K675	1.26661758356245	11.1127676805777	NA	NA	no change	differentially expressed	NA	NA	4:6270014	8:56179513	ARRIBA	other	15	7	high	[INTERCHROMOSOMAL[chr4--chr8]],translocation	WFS1	NA	PLAG1	NA	NA	CosmicCensus, onco	NA	NA	NA
WNK1--AC007207.1(18891)/CCND2-AS1(111742)	BS_W644VEVE	1.94863063009368	NA	NA	2.35256618193704	no change	NA	NA	differentially expressed	12:754324	12:4137023	ARRIBA	frameshift	4	0	medium	[],inversion	WNK1	NA	AC007207.1	CCND2-AS1	NA	NA	NA	onco	NA
WNK1--LARP4B	BS_A0DYVX9J	3.41455792388367	2.91661732495298	NA	NA	differentially expressed	differentially expressed	NA	NA	12:830160	10:906371	ARRIBA	frameshift	214	26	high	[INTERCHROMOSOMAL[chr12--chr10]],translocation/5'-5'	WNK1	NA	LARP4B	NA	NA	CosmicCensus	NA	NA	NA
WRN--AC016074.1(105653)/RNU6-442P(45057)	BS_R439VVPK	2.80737464776234	NA	NA	NA	differentially expressed	NA	NA	NA	8:31147476	8:125855894	ARRIBA	frameshift	4	0	high	[],inversion	WRN	NA	AC016074.1	RNU6-442P	CosmicCensus, onco	NA	NA	NA	NA
WRN--AC016074.1(105653)/RNU6-442P(45057)	BS_R439VVPK	2.80737464776234	NA	NA	NA	differentially expressed	NA	NA	NA	8:31147476	8:125855894	ARRIBA	frameshift	2	0	medium	[],inversion	WRN	NA	AC016074.1	RNU6-442P	CosmicCensus, onco	NA	NA	NA	NA
WRN--WRN	BS_2SFTWNVE	2.05983198988594	2.05983198988594	NA	NA	differentially expressed	differentially expressed	NA	NA	8:31143623	8:31080867	ARRIBA	in-frame	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr8:0.14Mb]],duplication/non-canonical_splicing	WRN	NA	WRN	NA	CosmicCensus, onco	CosmicCensus, onco	NA	NA	NA
WRN--WRN	BS_5PEFNDCY	1.29456909530623	1.29456909530623	NA	NA	no change	no change	NA	NA	8:31096850	8:31083699	ARRIBA	frameshift	3	0	low	[SELFIE,INTRACHROMOSOMAL[chr8:0.14Mb]],duplication/non-canonical_splicing	WRN	NA	WRN	NA	CosmicCensus, onco	CosmicCensus, onco	NA	NA	NA
WRN--WRN	BS_7G42J2SK	2.9734944663455	2.9734944663455	NA	NA	differentially expressed	differentially expressed	NA	NA	8:31116528	8:31076173	ARRIBA	frameshift	4	1	low	[SELFIE,INTRACHROMOSOMAL[chr8:0.14Mb]],duplication/non-canonical_splicing	WRN	NA	WRN	NA	CosmicCensus, onco	CosmicCensus, onco	NA	NA	NA
WWC3--FGF6	BS_49FQXT2E	1.62763451402893	38.1532511908995	NA	NA	no change	differentially expressed	NA	NA	X:10079804	12:4445273	ARRIBA	frameshift	2	0	low	[INTERCHROMOSOMAL[chrX--chr12]],translocation	WWC3	NA	FGF6	NA	NA	onco	NA	NA	NA
WWC3--FGF6	BS_49FQXT2E	1.62763451402893	38.1532511908995	NA	NA	no change	differentially expressed	NA	NA	X:10079804	12:4444236	ARRIBA	frameshift	1	0	low	[INTERCHROMOSOMAL[chrX--chr12]],translocation	WWC3	NA	FGF6	NA	NA	onco	NA	NA	NA
WWC3--FGF6(3568)/C12orf4(38546)	BS_49FQXT2E	1.62763451402893	38.1532511908995	NA	3.94489753256313	no change	differentially expressed	NA	differentially expressed	X:10079804	12:4449182	ARRIBA	frameshift	3	0	high	[],translocation	WWC3	NA	FGF6	C12orf4	NA	onco	NA	NA	NA
WWOX--CDYL2	BS_H1ZS5FMZ	0.368299723060233	0.36739824845356	NA	NA	no change	no change	NA	NA	16:78432752	16:80685129	ARRIBA	in-frame	2	0	medium	[INTRACHROMOSOMAL[chr16:1.39Mb]],inversion	WWOX	NA	CDYL2	NA	tsgs, onco	NA	NA	NA	NA
WWP1--CCDC25	BS_HZRM07TW	-0.47655663998608	-3.1493662678719	NA	NA	no change	differentially expressed	NA	NA	8:86381629	8:27765251	ARRIBA	in-frame	2	0	high	[INTRACHROMOSOMAL[chr8:58.57Mb]],inversion	WWP1	NA	CCDC25	NA	onco	NA	NA	NA	NA
XAB2--ELMO1	BS_K17VQECG	0.600273601345075	-1.92257045420575	NA	NA	no change	no change	NA	NA	19:7629477	7:37013435	ARRIBA	frameshift	2	0	low	[INTERCHROMOSOMAL[chr19--chr7]],translocation	XAB2	NA	ELMO1	NA	NA	onco	NA	NA	NA
XRCC4--MSH3	BS_1EBQ3T20	6.82882535349175	6.30572119148074	NA	NA	differentially expressed	differentially expressed	NA	NA	5:83258677	5:80656411	ARRIBA	frameshift	2	0	low	[INTRACHROMOSOMAL[chr5:2.20Mb]],duplication	XRCC4	NA	MSH3	NA	NA	onco	NA	NA	NA
XXYLT1--SEC22A	BS_479S95Q6	1.36761127146996	1.0597452053616	NA	NA	no change	no change	NA	NA	3:195156449	3:123247160	ARRIBA	frameshift	12	1	high	[INTRACHROMOSOMAL[chr3:71.79Mb]],deletion/5'-5'	XXYLT1	NA	SEC22A	NA	onco	NA	NA	NA	NA
YAP1--FAM118B	BS_23M72ABG	3.93119706595254	1.75639507890179	NA	NA	differentially expressed	no change	NA	NA	11:102223752	11:126234995	ARRIBA	in-frame	63	9	high	[HaasMedCancer,INTRACHROMOSOMAL[chr11:23.98Mb]],deletion	YAP1	NA	FAM118B	NA	tsgs, onco	NA	NA	NA	NA
YAP1--FAM118B	BS_23M72ABG	3.93119706595254	1.75639507890179	NA	NA	differentially expressed	no change	NA	NA	11:102223752	11:126240792	ARRIBA	in-frame	1	1	medium	[HaasMedCancer,INTRACHROMOSOMAL[chr11:23.98Mb]],deletion	YAP1	NA	FAM118B	NA	tsgs, onco	NA	NA	NA	NA
YAP1--FAM118B	BS_23M72ABG	3.93119706595254	1.75639507890179	NA	NA	differentially expressed	no change	NA	NA	11:102206074	11:126234995	ARRIBA	frameshift	1	1	medium	[HaasMedCancer,INTRACHROMOSOMAL[chr11:23.98Mb]],deletion	YAP1	NA	FAM118B	NA	tsgs, onco	NA	NA	NA	NA
YAP1--FAM118B	BS_D9GEXXHX	3.96489645292019	1.16332409986271	NA	NA	differentially expressed	no change	NA	NA	11:102223752	11:126234995	ARRIBA	in-frame	44	4	high	[HaasMedCancer,INTRACHROMOSOMAL[chr11:23.98Mb]],deletion	YAP1	NA	FAM118B	NA	tsgs, onco	NA	NA	NA	NA
YAP1--FAM118B	BS_D9GEXXHX	3.96489645292019	1.16332409986271	NA	NA	differentially expressed	no change	NA	NA	11:102223752	11:126240792	ARRIBA	in-frame	1	1	medium	[HaasMedCancer,INTRACHROMOSOMAL[chr11:23.98Mb]],deletion	YAP1	NA	FAM118B	NA	tsgs, onco	NA	NA	NA	NA
YAP1--FAM118B	BS_KR4MP5ET	3.94076203531845	1.85425407841019	NA	NA	differentially expressed	no change	NA	NA	11:102223752	11:126234995	ARRIBA	in-frame	68	6	high	[HaasMedCancer,INTRACHROMOSOMAL[chr11:23.98Mb]],deletion	YAP1	NA	FAM118B	NA	tsgs, onco	NA	NA	NA	NA
YAP1--FAM118B	BS_KR4MP5ET	3.94076203531845	1.85425407841019	NA	NA	differentially expressed	no change	NA	NA	11:102223752	11:126240792	ARRIBA	in-frame	1	1	medium	[HaasMedCancer,INTRACHROMOSOMAL[chr11:23.98Mb]],deletion	YAP1	NA	FAM118B	NA	tsgs, onco	NA	NA	NA	NA
YAP1--FAM118B	BS_KR4MP5ET	3.94076203531845	1.85425407841019	NA	NA	differentially expressed	no change	NA	NA	11:102206074	11:126234995	ARRIBA	frameshift	1	0	low	[HaasMedCancer,INTRACHROMOSOMAL[chr11:23.98Mb]],deletion	YAP1	NA	FAM118B	NA	tsgs, onco	NA	NA	NA	NA
YAP1--FAM118B	BS_PN2CE34A	3.58908079612563	0.966445780056633	NA	NA	differentially expressed	no change	NA	NA	11:102223752	11:126234995	ARRIBA	in-frame	3	1	high	[HaasMedCancer,INTRACHROMOSOMAL[chr11:23.98Mb]],deletion	YAP1	NA	FAM118B	NA	tsgs, onco	NA	NA	NA	NA
YAP1--MAML2	BS_1J2WQ08M	3.13331937181179	4.94291467230944	NA	NA	differentially expressed	differentially expressed	NA	NA	11:102111169	11:96093517	ARRIBA	in-frame	37	2	high	[ChimerPub,Klijn_CellLines,CCLE,INTRACHROMOSOMAL[chr11:5.77Mb]],inversion	YAP1	NA	MAML2	NA	tsgs, onco	CosmicCensus, onco	NA	NA	TCGAFusion
YAP1--MAML2	BS_3DCBDJAT	3.21413289676854	4.76987446671968	NA	NA	differentially expressed	differentially expressed	NA	NA	11:102206074	11:96093517	ARRIBA	in-frame	27	2	high	[ChimerPub,Klijn_CellLines,CCLE,INTRACHROMOSOMAL[chr11:5.77Mb]],inversion	YAP1	NA	MAML2	NA	tsgs, onco	CosmicCensus, onco	NA	NA	TCGAFusion
YAP1--MAML2	BS_3DCBDJAT	3.21413289676854	4.76987446671968	NA	NA	differentially expressed	differentially expressed	NA	NA	11:102209564	11:96093517	ARRIBA	in-frame	11	2	high	[ChimerPub,Klijn_CellLines,CCLE,INTRACHROMOSOMAL[chr11:5.77Mb]],inversion	YAP1	NA	MAML2	NA	tsgs, onco	CosmicCensus, onco	NA	NA	TCGAFusion
YAP1--MAML2	BS_3DCBDJAT	3.21413289676854	4.76987446671968	NA	NA	differentially expressed	differentially expressed	NA	NA	11:102206086	11:96093517	ARRIBA	in-frame	11	2	high	[ChimerPub,Klijn_CellLines,CCLE,INTRACHROMOSOMAL[chr11:5.77Mb]],inversion	YAP1	NA	MAML2	NA	tsgs, onco	CosmicCensus, onco	NA	NA	TCGAFusion
YAP1--MAML2	BS_QP6MSKRE	3.5565149138431	5.16311107103836	NA	NA	differentially expressed	differentially expressed	NA	NA	11:102111169	11:96093517	ARRIBA	in-frame	40	9	high	[ChimerPub,Klijn_CellLines,CCLE,INTRACHROMOSOMAL[chr11:5.77Mb]],inversion	YAP1	NA	MAML2	NA	tsgs, onco	CosmicCensus, onco	NA	NA	TCGAFusion
YAP1--MAML2	BS_WYERXS4G	3.01484740389624	5.64671751725929	NA	NA	differentially expressed	differentially expressed	NA	NA	11:102206074	11:96093517	ARRIBA	in-frame	17	3	high	[ChimerPub,Klijn_CellLines,CCLE,INTRACHROMOSOMAL[chr11:5.77Mb]],inversion	YAP1	NA	MAML2	NA	tsgs, onco	CosmicCensus, onco	NA	NA	TCGAFusion
YAP1--MAML2	BS_WYERXS4G	3.01484740389624	5.64671751725929	NA	NA	differentially expressed	differentially expressed	NA	NA	11:102206086	11:96093517	ARRIBA	in-frame	5	3	high	[ChimerPub,Klijn_CellLines,CCLE,INTRACHROMOSOMAL[chr11:5.77Mb]],inversion	YAP1	NA	MAML2	NA	tsgs, onco	CosmicCensus, onco	NA	NA	TCGAFusion
YAP1--MAMLD1	BS_V4W81SFC	3.25980173175086	2.52430226610353	NA	NA	differentially expressed	differentially expressed	NA	NA	11:102206074	X:150469745	ARRIBA	in-frame	32	5	high	[INTERCHROMOSOMAL[chr11--chrX]],translocation	YAP1	NA	MAMLD1	NA	tsgs, onco	NA	NA	NA	NA
YAP1--MAMLD1	BS_V4W81SFC	3.25980173175086	2.52430226610353	NA	NA	differentially expressed	differentially expressed	NA	NA	11:102209564	X:150469745	ARRIBA	in-frame	12	5	high	[INTERCHROMOSOMAL[chr11--chrX]],translocation	YAP1	NA	MAMLD1	NA	tsgs, onco	NA	NA	NA	NA
YAP1--MAMLD1	BS_V4W81SFC	3.25980173175086	2.52430226610353	NA	NA	differentially expressed	differentially expressed	NA	NA	11:102206086	X:150469745	ARRIBA	in-frame	8	5	high	[INTERCHROMOSOMAL[chr11--chrX]],translocation	YAP1	NA	MAMLD1	NA	tsgs, onco	NA	NA	NA	NA
YWHAE--NLRP1	BS_M0QYNVK8	-0.800677570061718	-0.90985045421288	NA	NA	no change	no change	NA	NA	17:1400047	17:5584500	ARRIBA	frameshift	55	4	high	[INTRACHROMOSOMAL[chr17:4.10Mb]],duplication	YWHAE	NA	NLRP1	NA	CosmicCensus, onco	NA	NA	NA	NA
YY1AP1--AL121899.1(66860)/TGM3(15990)	BS_49FQXT2E	1.15335661651825	NA	NA	0.435952690999929	no change	NA	NA	no change	1:155668627	20:2280011	ARRIBA	frameshift	2	1	medium	[],translocation	YY1AP1	NA	AL121899.1	TGM3	NA	NA	NA	tsgs	NA
Z97634.1--AXIN1	BS_MN5XVP5A	NA	1.39698670058638	NA	NA	NA	no change	NA	NA	16:383429	16:314683	ARRIBA	other	2	0	low	[INTRACHROMOSOMAL[chr16:0.03Mb],LOCAL_INVERSION:+:-:[29424]],inversion	Z97634.1	NA	AXIN1	NA	NA	tsgs, CosmicCensus, onco	NA	NA	NA
ZBED6--CENPF	BS_QWTE1CWR	2.24758066327826	2.78552101024273	NA	NA	differentially expressed	differentially expressed	NA	NA	1:203830203	1:214639921	ARRIBA	in-frame	6	0	high	[INTRACHROMOSOMAL[chr1:10.75Mb]],deletion	ZBED6	NA	CENPF	NA	NA	onco	NA	NA	NA
ZBED6--CENPF	BS_WKESC3XN	5.37576392629314	3.50109377747469	NA	NA	differentially expressed	differentially expressed	NA	NA	1:203830203	1:214639921	ARRIBA	in-frame	23	2	high	[INTRACHROMOSOMAL[chr1:10.75Mb]],deletion	ZBED6	NA	CENPF	NA	NA	onco	NA	NA	NA
ZBTB16--FXYD6	BS_Y3G1X98S	4.77936016429413	-1.67749031366587	NA	NA	differentially expressed	no change	NA	NA	11:114187038	11:117842781	ARRIBA	in-frame	7	0	medium	[INTRACHROMOSOMAL[chr11:3.59Mb]],inversion	ZBTB16	NA	FXYD6	NA	tsgs, CosmicCensus, onco, predictedTF	NA	NA	NA	NA
ZBTB16--FXYD6-FXYD2	BS_Y3G1X98S	4.77936016429413	0.0277949120762977	NA	NA	differentially expressed	no change	NA	NA	11:114187038	11:117842781	ARRIBA	frameshift	7	0	medium	[INTRACHROMOSOMAL[chr11:3.57Mb]],inversion	ZBTB16	NA	FXYD6-FXYD2	NA	tsgs, CosmicCensus, onco, predictedTF	NA	NA	NA	NA
ZBTB7A--AC096734.1(37099)/RN7SKP82(147962)	BS_K17VQECG	-0.436940759647989	NA	NA	NA	no change	NA	NA	NA	19:4066682	4:42744434	ARRIBA	other	8	0	high	[],translocation	ZBTB7A	NA	AC096734.1	RN7SKP82	predictedTF	NA	NA	NA	NA
ZC3H11A--CENPF	BS_QWTE1CWR	-1.08557703258478	2.78552101024273	NA	NA	no change	differentially expressed	NA	NA	1:203830203	1:214639921	ARRIBA	in-frame	6	0	high	[INTRACHROMOSOMAL[chr1:10.75Mb]],deletion	ZC3H11A	NA	CENPF	NA	NA	onco	NA	NA	NA
ZC3H11A--CENPF	BS_WKESC3XN	0.182420663067193	3.50109377747469	NA	NA	no change	differentially expressed	NA	NA	1:203830203	1:214639921	ARRIBA	in-frame	23	2	high	[INTRACHROMOSOMAL[chr1:10.75Mb]],deletion	ZC3H11A	NA	CENPF	NA	NA	onco	NA	NA	NA
ZC3H7B--MTMR3	BS_5P1TN10Z	-0.528726097675242	1.93200526364518	NA	NA	no change	no change	NA	NA	22:41301772	22:29957036	ARRIBA	other	10	0	high	[INTRACHROMOSOMAL[chr22:11.27Mb]],duplication	ZC3H7B	NA	MTMR3	NA	NA	onco	NA	NA	NA
ZC3H7B--MTMR3	BS_TV5B86ZD	-1.58474922874906	1.62214608928249	NA	NA	no change	no change	NA	NA	22:41301772	22:29957036	ARRIBA	other	12	1	high	[INTRACHROMOSOMAL[chr22:11.27Mb]],duplication	ZC3H7B	NA	MTMR3	NA	NA	onco	NA	NA	NA
ZC3HAV1--CNTNAP2	BS_T1YHK6B7	4.04914727114579	-2.13723612333253	NA	NA	differentially expressed	differentially expressed	NA	NA	7:139064879	7:148383649	ARRIBA	in-frame	2	0	low	[INTRACHROMOSOMAL[chr7:7.01Mb]],inversion	ZC3HAV1	NA	CNTNAP2	NA	NA	tsgs, CosmicCensus	NA	NA	NA
ZCCHC8--ROS1	BS_52C576HH	0.000386645338917881	3.13279079831004	NA	NA	no change	differentially expressed	NA	NA	12:122498827	6:117320030	ARRIBA	in-frame	10	1	high	[Cosmic,ChimerKB,INTERCHROMOSOMAL[chr12--chr6]],translocation	ZCCHC8	NA	ROS1	NA	CosmicCensus	CosmicCensus, onco	NA	NA	NA
ZDHHC15--CASK	BS_37GTVG4N	4.75421321444187	5.90286676925301	NA	NA	differentially expressed	differentially expressed	NA	NA	X:75417087	X:41621431	ARRIBA	frameshift	15	1	high	[INTRACHROMOSOMAL[chrX:33.44Mb]],inversion/5'-5'	ZDHHC15	NA	CASK	NA	NA	kinase	NA	NA	NA
